question_id,company_name,question,answer
K-Q035,기아,NFC 카드 키 등록 방법 및 주의사항은 무엇인가요?,"등록 방법 ① 카드 키 등록 인증 : 스마트폰 앱(기아 디지털 키) 메뉴에서 “카드 키 등록 인증” 누르고,  인증  방식(블루투스 인증 또는 NFC 인증)을 선택 · 스마트폰 앱(기아 디지털 키) 메뉴에서 “카드 키 등록 인증” 누름 > · 블루투스 인증 차량과 블루투스가 연결된 상태에서 등록 인증 버튼을 누름 > · NFC 인증 도어 핸들에 스마트폰 NFC 안테나를 태그 하여 등록 인증을 진행함 > · 인증 이후 5분 이내에 스마트 키를 소지한 상태에서 NFC 카드 키 등록 실시함  ② 카드 키 등록 : 카드 키 등록 인증 성공 후, · 무선 충전 패드 위에 NFC 카드 키 정확하게 밀착해서 올바르게 놓아야 함 (카드 키 거치 불량 시 등록 오류 가능) · 이후, AVN 설정(SETUP)에서  '차량 > 디지털 키 > 카드 키 > 등록' 순으로 선택해서 NFC 카드 키 최종 등록 완료 실시  주의사항 ① 카드 키 등록 전 스마트폰 키 등록이 선행되어야 하며, 별도의 사전 인증 절차를 수행 후 카드 키 등록이 가능함 (차량 1대에 1개만 등록 가능함) ② 카드 키 등록은 기아 디지털 키 앱이 설치된, 스마트폰과 스마트 키가 필요함 (차량 실내에 스마트키를 소지한 상태에서만 가능함) · 블루투스 or NFC 인증 후, 무선 충전 패드 위에 먼저 카드 키를 올바르게 놓아야 함 · AVN 화면에서 등록 절차 수행해야 함 (순서 비준수 시 정상 등록 안될 수 있음) * 단, AVN 화면에서 등록 절차 (차량 > 디지털 키 > 카드 키 > 등록) 수행 중 “등록이 취소되었습니다” 문구 표출 시 반드시 카드 키 거치 유지한 상태에서 “등록” 버튼 다시 누름 (3~4회 반복 시도 후, 정상 등록 여부 확인 필요)  ③ 무선 충전 패드 위에 금속류의 패드 커버를 씌우거나 금속류의 핸드폰 케이스 또는 금속류 물건을 올려놓을 시, 카드 키 등록 인식 오류가 생길 수 있음 ④ 무선 충전 패드 위에 NFC 카드 키 거치 불량 時 등록 인식 오류가 생길 수 있음 (무선 충전 패드 중앙 위치에 밀착해서 올바르게 놓아야 함) ⑤ NFC 카드 키는 보증수리 항목에 포함되지 않는 일반 소모품으로, 고객 부주의로 인한 파손 및 분실 시 A/S가 불가능함 ⑥ 아이폰 사용자는 스마트폰 App 설치 및 NFC 카드 키 등록 인증을 진행할 수 없으므로, 가까운 서비스센터 또는 오토큐에 본인 확인을 위한 필요 서류를 지참하여 방문  본인 확인 필요 서류 개인 직구매 : 차량등록증, 신분증 법인 직구매 : 차량등록증, 신분증, 재직증명서(재직증명서 발급 불가 시 법인인감증명으로 대체 가능) 리스/렌트 개인 : 차량등록증, 신분증, 리스/렌트 계약서 리스/렌트 법인 : 차량등록증, 신분증, 리스/렌트 계약서, 재직증명서 (재직증명서 발급 불가 시 법인인감증명으로 대체 가능)"
K-Q036,기아,"디지털 키 기능이 있는 차량을 중고로 구입했는데, 디지털 키 사용을 어떻게 해야 하나요?","디지털 키 기능이 있는 차량을 중고로 구입하셨다면 먼저, 저희 기아에 차량 소유자 인증을 받아 주셔야 합니다. 번거로우시더라도 계신 지역 인근에 위치한 오토큐에 차량과 함께 방문하시어 소유자 변경에 대한 인증을 받아 주시기 바랍니다. 인증을 받으신 익일(영업일 기준) 기아멤버스 사이트에 회원 가입을 하시면 디지털 키 차량 등록이 가능하며, 이후 스마트폰에 디지털 키 앱을 설치하여 키를 사용하실 수 있습니다.  ① 오토큐 방문 및 차량 소유자 인증 (명의자 본인이 차량 및 차량 등록증 지참) ② 기아멤버스 사이트 회원 가입 > MY 멤버스, 디지털키 차량등록 확인 (사이트 내 차량 소유 인증 필요) ③ 스마트폰에 디지털 키 APP 설치 및 서비스 가입>차량 동기화 (페어링)"
K-Q037,기아,법인 명의 차량의 디지털 키 관리는 어떻게 해야 하나요?,"기아멤버스 사이트에 법인회원으로 계정 생성한 후 디지털 키 주 사용자를 지정할 수 있습니다. 회원가입 시 법인 회원 여부 확인을 위해 차량 구매 시 발급받은 기아멤버십카드 번호가 꼭 필요합니다. 법인 회원가입 > 약관 동의 > 법인 회원 확인 > 계약 정보 입력 > 가입 완료  기아멤버스 사이트 법인회원으로 계정 생성 후 로그인을 하면 Kia 디지털 키 법인 사용자 간편 MY 멤버스에서 디지털 키 정보 확인 및 관리가 가능합니다. 디지털 키 정보는 주 사용자 배정 차량 대수 / 주 사용자 미배정 차량 대수를 보여주고, 사용자 관리 화면으로 바로 이동할 수 있도록 버튼 링크를 제공합니다. 주 사용자 관리 메뉴는 법인 담당자가 디지털 키 차량에 대해 주 사용자를 배정하는 화면입니다. 목록에서 직접 주 사용자 정보를 입력 후 저장하거나 삭제할 수 있고, 주 사용자 목록을 엑셀로 다운로드한 후 해당 엑셀 파일에 주 사용자 정보를 입력하여 업로드하는 방법으로도 관리가 가능합니다.  * 주 사용자 정보가 저장 삭제된 경우 디지털 키 소유키가 발급되거나 회수되는 것이므로 정보 관리에 유의해 주세요. 기아멤버스 법인 회원"
K-Q038,기아,K5에 적용된 음성 인식 차량 제어가 어떤 기능인가요?,"대화 형태의 음성 명령으로 운전 중 창문 개폐, 앞 좌석 시트 열선 및 통풍, 뒷좌석 시트 열선, 스티어링 휠 열선, 공조 등을 제어할 수 있는 기능입니다. 3세대 K5 차량에 10.25인치 UVO 내비게이션 적용 시 해당 기능을 이용할 수 있습니다.  적용 조건 ① 반시동 상태 ② UVO 개통 및 서버 음성 인식 사용  사용 방법 ① 스티어링 휠에 버튼 누르기 ② 음성 명령 ③ 명령어 인식 화면 표시 ④ 차량 제어"
K-Q039,기아,K5에 적용된 원격 스마트 주차 보조가 어떤 기능인가요?,원격 스마트 주차 보조(RSPA)는 주차하기 어려운 좁은 공간 등의 상황에서 원격 전/후진 기능으로 차량을 원격 주차해 주는 기능입니다. 이를 통해 운전자와 동승객이 손쉽게 승하차를 할 수 있도록 도와줍니다.  * RSPA: Remote Smart Parking Assist
K-Q040,기아,폭설 시 어떻게 행동하는 것이 좋은가요?,"폭설 시 행동요령 · 라디오를 항상 청취하고 고속도로 안내전화(1588-2504)를 이용하십시오. · 눈길에서는 감속운전을 하십시오. · 차량 방치 및 갓길 주차는 제설작업에 지장을 초래하니 삼가십시오. · 부득이 벗어날 때는 연락처를 반드시 남겨 두십시오. · 차간 안전거리를 확보하고 브레이크 사용을 자제하십시오. · 수시로 차량 주변의 눈을 치워 배기관(머플러)이 막히지 않도록 하십시오.  고속도로 안내전화 및 권역별 라디오 주파수 · 고속도로 안내전화 : 1588-2504, 031-710-7240~5, 031-710-7251~6 · 재난 시 라디오 주파수"
K-Q041,기아,공기 청정 에어 솔루션이 무엇인가요?,"공기 청정 에어 솔루션은 기아에서 제공하는 오토큐 브랜드 상품 중 하나입니다. 에바코팅과 헥사필터를 통해 공기의 주 오염 원인이 되는 입사(미세먼지), 가스(냄새), 바이러스(에바오염)로부터 차량 내 승객을 보호해 드립니다. 오토큐 브랜드 상품은 기아멤버스 사이트의 이벤트 페이지에서 구입하실 수 있으며 자세한 내용은 상품 유통사인 오토앤(1644-7160)에서 안내받으실 수 있습니다."
K-Q042,기아,친환경 전기차 충전카드는 어떻게 발급받나요?,"공공충전기에서 사용하실 수 있는 충전카드를 발급받으실 수 있습니다. 환경부 충전카드는 기본으로 발급받으시고, 기아 충전 파트너사 카드를 추가로 발급 받으실 수 있습니다.  환경부 충전카드 발급 ① 환경부 전기차 충전소 홈페이지를 통한 회원가입 및 회원카드 신청 가능 ② 회원가입 고객 대상 차종 및 출고/등록 여부 확인 즉시 충전카드 발송 ③ 충전카드 수령(3~4일 소요) 후 홈페이지 카드 사용 등록 시 공용 충전기 이용 가능 * (2019년 기준) 환경부 중심으로 전체 민간 충전사업자 통합  기아차 충전 파트너사 가입 및 멤버십 카드 발급 ① 기아차 충전 파트너사 홈페이지(한국전기차 충전 서비스, 에스트래픽)를 통한 회원가입 및 멤버십 카드 신청 ② 파트너사 멤버십 카드 수령(3~5일 소요) 후 파트너사 멤버십 카드로도 공용 충전기 이용 가능 * 유의 사항 : 충전 파트너사 멤버십 미가입 시 레드 포인트 사용 불가  환경부 전기차 충전소   "
K-Q043,기아,K7 프리미어 전자식 변속레버 자동변속기 차량의 중립 주차 방법이 어떻게 되나요?,"다른 사람이 차량을 움직일 수 있도록 주차시켜 놓을 때는 다음과 같이 하십시오.  ① 시동 「ON」 또는 엔진 시동 상태에서 주차 브레이크를 해제하십시오. · 만약 AUTO HOLD 기능이 작동되어 있으면, 「AUTO HOLD」 스위치를 눌러 기능을 해제하십시오. ② 브레이크 페달을 밟고 변속레버의 「P」버튼을 누른 후 시동 「OFF」상태로 하십시오. ③ 브레이크 페달을 밟고 UNLOCK 버튼을 누르고 전방 1칸 1초 이상 조작 시 「N」(중립) 상태로 변경됩니다.  * 「N」(중립) 단 주차를 할 경우 주차 장소가 평지인 곳인지 확인 후 주차하십시오. 경사로에서는 차가 움직여서 안전사고가 발생할 수 있습니다. * 바퀴 구동이 필요한 자동세차기 이용 시 변속레버를 「N」(중립) 단으로 변속하십시오. "
K-Q044,기아,"신차는 자동세차를 이용하면 안 좋다는데, 사실인가요?","맞습니다. 자동세차기의 사용은 차체의 잔 긁힘으로 도장 면이 손상될 수 있습니다. 신차일수록 더욱 손상될 수 있으므로 자동세차보다는 손 세차를 하시는 것이 좋습니다. 또한, 세차 후에는 물기가 마를 때까지 직사광선을 피하시고, 가급적 물기를 빨리 말리는 것이 물 얼룩 예방에 좋습니다."
K-Q045,기아,시트 관리 방법을 알려주세요.,"천 시트 사용 시 주의사항 천 시트는 재질 특성상 진공청소기를 사용하여 정기적으로 청소하는 것을 권장합니다. 음료 얼룩 등으로 오염이 많이 발생한 경우 적합한 인테리어용 세정제를 이용하시기 바랍니다. 이때 표면이 손상되지 않도록 적절한 세기로 부드러운 스펀지나 극세사 천을 이용하여 봉제선까지 넓은 범위로 닦아 내십시오. 표면에 올 풀림, 긁힘 등이 발생할 수 있으니 의류의 벨크로(찍찍이)와 날카로운 물체와 마찰에 주의하시기 바랍니다.  가죽 시트 관리 방법 · 진공청소기를 사용하여 주기적으로 시트 표면에 있는 먼지와 모래를 제거하여 주십시오. · 가죽의 마모나 표면의 파손을 예방하여 품질을 유지할 수 있습니다. · 천연가죽 시트 커버링은 마른 천이나 부드러운 헝겊을 이용하여 자주 닦아주는 것이 좋습니다. · 적합한 가죽 보호제를 사용할 경우 커버링의 마모를 예방할 수 있고 컬러를 유지하는데 도움이 됩니다. 가죽 코팅제나 보호제는 반드시 사용설명서를 참고하여 주시고 전문가와 상담 후 사용하십시오. · 밝은 색 가죽(베이지, 크림 베이지)은 오염에 취약하고 선명하게 보이므로 자주 청소해 주는 것이 좋습니다. · 젖은 수건으로 자주 청소하는 것은 표면의 균열을 발생시키므로 삼가 주십시오.  가죽 시트 청소 방법 가죽제품(스티어링 휠, 시트 등) 청소 시에는 중성 세제 또는 알코올이 소량 함유된 세척제를 사용하십시오. 강한 산성/알칼리성 및 알코올이 다량 함유된 세척제를 사용할 경우, 변색 및 표면 벗겨짐 등의 손상이 발생할 수 있습니다. 모든 오염물질이 묻었을 경우 즉시 제거해 주시고 오염 물질별 제거 방법은 아래 사항을 참고하십시오. · 화장품(선크림, 파운데이션 등)에 의한 오염 헝겊에 클렌징크림 일정량을 묻혀 오염 부위를 문질러 주십시오. 젖은 천으로 클렌징크림을 닦아 내고 마른 천으로 물기를 제거합니다. · 음료(커피, 탄산음료 외) 마른 천에 중성세제를 소량 묻혀 가볍게 닦아 내고 오염물이 묻어 나오지 않을 때까지 닦아 주십시오. · 기름(오일) 오염 즉시 흡수성 천으로 기름을 제거하고 천연가죽 전용 얼룩 제거제를 사용하여 닦아냅니다. · 껌 껌이 묻었을 경우 얼음을 이용하여 딱딱하게 굳힌 후 조금씩 떼어내십시오."
K-Q046,기아,차량 내장 손질 방법을 알려주세요.,"내장 손질의 일반적인 주의사항 · 내장품 표면에 화학 물질(손 세정제, 종이 방향제, 선 크림 등)이 묻지 않게 하십시오. · 화학 물질이 묻었을 경우, 실내 부품이 손상될 수 있으므로 즉시 제거하십시오. · 내장품을 세척할 때는 아세톤, 락카용제, 에나멜 및 표백제, 휘발유 또는 시너 등의 유류 물질 등을 절대로 사용하지 마십시오. 변색되거나 손상이 올 수 있습니다. · 액상 방향제를 실내에 사용할 때 계기판 부위, 크래쉬패드 및 플라스틱 부분에는 절대 부착하지 마십시오. · 만약, 액상 방향제가 유출되어 계기판 부위, 크래쉬패드 및 공기 통풍구 등에 묻으면 액상 방향제 고유의 성분에 의해 손상될 수가 있습니다. 이때에는 신속하게 깨끗한 물로 세척하십시오. · 인스트루먼트 패널에 전장품, 방향제, 스티커 등을 부착하지 마십시오. · 특히 양면테이프를 사용한 부착물의 경우 테이프에 함유된 화학성분에 의해 인스트루먼트 패널의 표면부가 손상될 수 있습니다. · 엠블럼, 도어 인너 핸들, 가니쉬, 풀 핸들, 스위치 베젤 등과 같은 도장 처리된 부품은 화학용액이나 강한 세제로 닦지 마십시오. · 선팅제거제 등과 같은 화학 용액이 묻었을 경우에는 표면이 벗겨지거나 변색이 될 수 있으니 주의하며 묻었을 경우 즉시 닦아 내십시오.  실내 장식품과 내장 트림의 청소 방법 · 먼지떨이 빗자루나 진공청소기를 사용하면, 비닐의 먼지나 오물이 제거됩니다. · 내장재 혹은 카펫용으로 추천된 부드러운 비누액을 사용하여 청소하십시오. · 묻은 지 얼마 안 된 얼룩은 섬유 얼룩 제거제로 빨리 청소하십시오. 그렇지 않으면, 섬유가 더러워지고 변색될 수 있습니다. 또한, 재질에 맞게 적절히 다루어지지 않으면, 보온 성능도 저하될 수 있습니다. · 기름이 묻은 곳은 알코올을 이용하여 닦아내십시오."
K-Q047,기아,2열 도어 하단에 부착된 스티커는 무엇인가요?,2열 도어의 뒤쪽 하단에 부착된 투명 스티커는 '안티 치핑' 필름입니다. 차량 주행 시 노면으로부터 튀는 모래와 자갈 등으로 인한 하단 부의의 손상을 방지하기 위한 필름으로 일부러 떼어내지 않는 것이 좋습니다.
